movie_id,title,language,budget,revenue,release_date,year,release_month,runtime,popularity,tmdb_vote_count,rating_count,analysis_vote_count,avg_rating,roi,genres,primary_genre
138754,Lycka till och ta hand om varandra,sv,914,0,2012-10-19,2012,10,100,0.1158,0,0,0,,,Comedy|Drama,Comedy
138767,Heder 514,en,0,0,2012-10-12,2012,10,90,0.0956,1,0,1,,,,Unknown
138827,贖罪,ja,0,0,2012-01-07,2012,1,270,0.533,6,0,6,,,Drama,Drama
138832,We're the Millers,en,37000000,269994119,2013-08-07,2013,8,110,18.4744,3053,2,3053,6.0,7.2971,Comedy|Crime,Comedy
138843,The Conjuring,en,13000000,318000141,2013-07-18,2013,7,112,14.9017,3169,4,3169,5.75,24.4615,Horror|Thriller,Horror
138853,ゴースト もういちど抱きしめたい,ja,0,9833553,2010-11-13,2010,11,116,0.215,4,0,4,,,Drama|Fantasy|Mystery,Drama
138906,Le Grand Amour,fr,0,0,1969-03-21,1969,3,87,0.3025,3,0,3,,,Comedy|Romance,Comedy
138907,Sassy Pants,en,0,0,2012-10-26,2012,10,87,1.8372,25,0,25,,,Comedy|Drama,Comedy
138941,Found,en,8000,0,2012-03-30,2012,3,105,1.7473,43,0,43,,,Drama|Horror|Thriller,Drama
138943,Daddy's Little Girl,en,0,0,2012-01-01,2012,1,126,1.5667,22,0,22,,,Horror|Thriller,Horror
138977,Hello Herman,en,1500000,0,2012-06-05,2012,6,88,1.47,8,0,8,,,Drama,Drama
138990,Twilight of Honor,en,0,0,1963-11-13,1963,11,115,0.0252,0,0,0,,,Drama,Drama
139038,A Haunted House,en,2500000,60141683,2013-01-11,2013,1,86,6.5314,523,0,523,,24.0567,Comedy|Horror,Comedy
139058,I'll Never Forget What's'isname,en,0,0,1967-12-18,1967,12,97,0.2971,3,0,3,,,Comedy|Drama,Comedy
139075,Dance Me to My Song,en,0,0,1998-10-20,1998,10,101,0.3073,2,0,2,,,,Unknown
139156,Stars 80,fr,0,0,2012-10-24,2012,10,110,2.3702,36,0,36,,,Comedy,Comedy
139159,À moi seule,fr,0,0,2012-04-04,2012,4,91,0.7083,4,0,4,,,Drama|Romance,Drama
139169,Прощание,ru,0,0,1981-10-07,1981,10,121,0.3173,4,0,4,,,Drama,Drama
139170,The Long Day's Dying,en,0,0,1968-05-28,1968,5,95,0.2912,4,0,4,,,Drama|War,Drama
139176,Camille,en,0,0,1921-09-26,1921,9,70,0.2148,3,0,3,,,Drama|Romance,Drama
139195,Firmafesten,sv,0,0,1972-10-04,1972,10,97,0.6481,2,0,2,,,Comedy|Drama,Comedy
139212,Katastrofin aineksia,en,0,0,2008-09-19,2008,9,85,0.1644,3,0,3,,,,Unknown
139215,Garrison Keillor: The Man on the Radio in the Red Shoes,en,0,0,2009-07-01,2009,7,86,0.0597,1,0,1,,,,Unknown
139230,The Return of the War Room,en,0,0,2008-10-13,2008,10,82,0.007,0,0,0,,,Documentary,Documentary
139238,Liliya Belgii,ru,0,0,1915-10-10,1915,10,15,0.1128,3,0,3,,,Animation|Drama|Fantasy|War,Animation
139244,The Tale of Sweeney Todd,en,0,0,1998-04-19,1998,4,92,0.471,4,0,4,,,Drama|Horror|Mystery|Thriller,Drama
139251,I Married Who?,en,0,0,2012-10-20,2012,10,86,1.9313,6,0,6,,,Comedy|TV Movie,Comedy
139270,Little Black Spiders,nl,0,0,2012-09-19,2012,9,90,0.7445,4,0,4,,,Drama,Drama
139272,Uzun Hikaye,tr,0,0,2012-10-12,2012,10,0,0.9468,10,0,10,,,,Unknown
139276,Un mundo cuadrado,es,0,0,2012-10-19,2012,10,92,0.4952,1,0,1,,,,Unknown
139300,Билет на Vegas,en,0,6134438,2013-01-24,2013,1,92,1.1256,8,0,8,,,Adventure|Comedy,Adventure
139302,The Bitter Buddha,en,250000,0,2012-06-15,2012,6,92,0.8491,5,0,5,,,Documentary,Documentary
139325,Hecho en México,es,2000000,0,2012-09-21,2012,9,98,0.4471,4,0,4,,,Documentary|Foreign|History|Music,Documentary
139329,一九四二,zh,0,311,2012-11-01,2012,11,145,1.678,14,0,14,,,Drama,Drama
139334,La regina dei tartari,it,0,0,1960-10-05,1960,10,102,0.3383,0,0,0,,,Action|Adventure,Action
139349,The Premonition,en,0,0,1976-05-19,1976,5,94,0.7171,6,0,6,,,Horror|Science Fiction|Thriller,Horror
139357,Pizza,ta,240000,2800000,2012-10-19,2012,10,127,0.6023,11,0,11,,11.6667,Comedy|Horror|Romance|Thriller,Comedy
139367,The Mark,en,0,0,2012-01-01,2012,1,95,0.5429,5,0,5,,,Action|Thriller,Action
139374,Mais qui a re-tué Pamela Rose?,fr,9000000,0,2012-12-02,2012,12,90,2.7546,48,0,48,,,Comedy,Comedy
139380,Nativity 2: Danger in the Manger!,en,0,0,2012-11-21,2012,11,105,0.6195,16,0,16,,,Comedy|Family,Comedy
139383,Betrayal,en,0,0,1983-02-19,1983,2,95,0.7982,7,0,7,,,Drama,Drama
139405,Across the Sea of Time,en,0,0,1995-10-20,1995,10,51,0.1145,2,2,2,4.0,,Adventure|Drama|Family|History,Adventure
139406,Radio Free Albemuth,en,3600000,0,2010-01-01,2010,1,110,1.9177,15,0,15,,,Drama|Science Fiction|Thriller,Drama
139408,The Stars Fell on Henrietta,en,0,0,1995-09-15,1995,9,109,0.9135,6,0,6,,,Drama,Drama
139433,No One Dies in Lily Dale,en,0,0,2011-01-01,2011,1,90,0.0425,1,0,1,,,Documentary,Documentary
139434,You Don't Like the Truth: 4 Days Inside Guantanamo,en,0,0,2010-01-01,2010,1,100,0.1987,1,0,1,,,,Unknown
139445,Nô,en,0,0,1998-05-26,1998,5,85,0.1875,1,0,1,,,Drama|Foreign,Drama
139455,Silent Night,en,0,14567,2012-11-30,2012,11,99,7.6015,71,0,71,,,Comedy|Horror|Mystery|Thriller,Comedy
139459,Contest,en,0,0,2013-12-31,2013,12,88,0.763,5,0,5,,,Drama|Family,Drama
139463,The Scapegoat,en,0,0,2012-09-09,2012,9,100,7.6182,23,0,23,,,,Unknown
139467,Barwy Ochronne,pl,0,0,1977-01-28,1977,1,106,0.1521,1,0,1,,,Comedy|Drama,Comedy
139504,Il comandante e la cicogna,it,0,0,2012-10-18,2012,10,108,1.2702,10,0,10,,,,Unknown
139519,Magic Magic,en,0,0,2013-07-26,2013,7,97,7.2018,79,0,79,,,Thriller,Thriller
139521,Matru Ki Bijlee Ka Mandola,hi,838403,0,2013-01-11,2013,1,150,1.6387,21,0,21,,,Comedy|Foreign,Comedy
139559,Poka Noch ne Razluchit,en,0,0,2012-10-11,2012,10,71,0.3769,3,0,3,,,Comedy,Comedy
139563,La poliziotta,it,0,0,1974-11-15,1974,11,0,0.0507,1,0,1,,,Comedy,Comedy
139567,Fire with Fire,en,20000000,4636169,2012-08-31,2012,8,97,10.9992,223,1,223,3.0,0.2318,Action|Crime|Drama|Thriller,Action
139571,Refuge,en,0,0,2012-10-11,2012,10,86,1.0238,5,0,5,,,Comedy|Drama|Romance,Comedy
139572,Rising from Ashes,es,0,0,2013-08-02,2013,8,82,0.0825,2,0,2,,,,Unknown
139575,Bitchkram,sv,0,0,2012-10-19,2012,10,101,0.2736,2,0,2,,,Drama,Drama
139579,Маленькие трагедии,en,0,0,1980-06-30,1980,6,240,1.0861,5,0,5,,,Drama|Family,Drama
139582,Chakravyuh,hi,0,0,2012-10-24,2012,10,145,0.1566,3,0,3,,,,Unknown
139589,An Interesting Story,en,0,0,1904-10-01,1904,10,4,0.1899,2,0,2,,,Comedy,Comedy
139609,Les quatre vérités,en,0,0,1962-12-21,1962,12,110,0.3053,1,0,1,,,,Unknown
139635,El hijo del cura,en,0,0,1982-09-17,1982,9,82,0.2811,0,0,0,,,,Unknown
139637,No Man's Land,en,0,0,1978-01-01,1978,1,90,0.8182,0,0,0,,,,Unknown
139646,Animals,es,0,0,2012-10-26,2012,10,100,0.7773,10,0,10,,,Drama|Fantasy,Drama
139651,Les Saveurs du palais,fr,0,11384015,2012-09-17,2012,9,95,4.6487,87,0,87,,,Comedy,Comedy
139659,Puppet Master X: Axis Rising,en,0,0,2012-09-15,2012,9,86,0.7249,10,0,10,,,Horror,Horror
139662,மாற்றான்,ta,11340000,0,2012-10-11,2012,10,168,0.5904,7,0,7,,,Action|Romance,Action
139692,コキーユ-貝殻,ja,0,0,1999-03-27,1999,3,95,0.0902,2,0,2,,,Drama,Drama
139712,Marx Reloaded,en,0,0,2011-01-01,2011,1,52,0.6226,3,0,3,,,,Unknown
139715,Detention of the Dead,en,500000,0,2012-04-27,2012,4,87,2.5242,34,0,34,,,Comedy|Horror,Comedy
139718,The Phynx,en,0,0,1970-03-06,1970,3,81,0.5963,1,0,1,,,Comedy,Comedy
139725,Quand je serai petit,fr,0,0,2012-06-13,2012,6,90,1.3925,9,0,9,,,Drama,Drama
139777,World Without End,en,0,0,2012-01-01,2012,1,389,2.1964,17,0,17,,,Drama|History|Romance,Drama
139799,The Glass Slipper,en,0,0,1955-01-01,1955,1,93,2.4434,8,0,8,,,Romance,Romance
139808,Una pistola en cada mano,es,0,0,2012-12-05,2012,12,100,1.8149,13,0,13,,,Comedy|Romance,Comedy
139820,Goltzius and the Pelican Company,en,0,0,2012-09-30,2012,9,128,1.1492,13,0,13,,,Documentary|History,Documentary
139826,In Pursuit of Honor,en,0,0,1995-03-18,1995,3,111,0.8281,4,0,4,,,Action|Drama,Action
139846,Soundtrack for a Revolution,en,0,0,2009-01-01,2009,1,82,0.056,1,0,1,,,Documentary,Documentary
139848,On Modern Servitude,en,0,0,2009-01-01,2009,1,52,0.1515,2,0,2,,,,Unknown
139851,Toute une vie,fr,0,0,1974-05-15,1974,5,150,0.1473,0,0,0,,,Drama|Foreign|Romance,Drama
139854,Anita O'Day: The Life of a Jazz Singer,en,200000,0,2007-04-30,2007,4,90,0.0037,0,0,0,,,Documentary,Documentary
139856,New Jerusalem,en,0,0,2011-11-06,2011,11,94,0.0623,1,0,1,,,Drama,Drama
139862,Rommel,de,0,0,2012-06-06,2012,6,120,2.2232,10,0,10,,,Action|Drama|History|War,Action
139863,Bertsolari,es,0,0,2011-10-13,2011,10,90,0.2019,0,0,0,,,Documentary,Documentary
139922,She's Working Her Way Through College,en,0,0,1952-07-12,1952,7,104,0.1145,0,0,0,,,Comedy|Music,Comedy
139929,Deal,en,0,0,2012-09-28,2012,9,87,0.276,1,0,1,,,,Unknown
139930,How Do You Write a Joe Schermann Song,en,0,0,2012-07-13,2012,7,104,0.0139,0,0,0,,,,Unknown
139933,Kiss of the Damned,en,0,14752,2012-11-07,2012,11,95,11.3972,44,0,44,,,Horror|Romance|Thriller,Horror
139945,Gasherbrum - Der leuchtende Berg,de,62500,0,1985-03-09,1985,3,45,0.7985,6,0,6,,,Documentary,Documentary
139948,Burn,en,225000,111300,2012-11-01,2012,11,86,0.4662,7,0,7,,0.4947,Documentary|Foreign,Documentary
139997,And While We Were Here,en,0,0,2013-09-13,2013,9,83,1.7973,35,0,35,,,Drama,Drama
139998,Supporting Characters,en,0,0,2012-01-23,2012,1,87,1.3049,11,0,11,,,Comedy|Drama,Comedy
140003,Ballade vom kleinen Soldaten,en,0,0,1984-11-05,1984,11,46,0.4806,4,0,4,,,Documentary,Documentary
140007,Après la réconciliation,en,0,0,2000-12-27,2000,12,74,0.2094,1,0,1,,,,Unknown
140008,The Leather Boys,en,0,0,1964-03-08,1964,3,108,0.3516,5,0,5,,,Drama,Drama
140032,The Fountain of Youth,en,0,0,1958-09-16,1958,9,27,0.0542,1,0,1,,,,Unknown
140036,Loma,fi,0,0,1976-12-17,1976,12,108,0.0036,4,0,4,,,Comedy,Comedy
140054,僕等がいた 前篇,ja,0,0,2012-03-17,2012,3,0,0.8432,5,0,5,,,,Unknown
140071,Seize the Day,en,0,0,1986-09-09,1986,9,93,1.9169,7,0,7,,,,Unknown
140101,Combat d'amour en songe,fr,0,0,2000-08-28,2000,8,123,0.6636,3,0,3,,,,Unknown
140149,Season's Greetings,en,0,0,1996-10-31,1996,10,4,0.8221,7,0,7,,,Comedy|Foreign,Comedy
140161,V: The Final Battle,en,0,0,1984-05-06,1984,5,272,3.1267,33,0,33,,,Science Fiction,Science Fiction
140172,Cool Air,en,1,0,2006-11-03,2006,11,88,0.5094,6,0,6,,,Horror,Horror
140174,Rise of the Zombies,en,0,0,2012-10-27,2012,10,90,1.7927,27,0,27,,,Action|Horror|Thriller,Action
140207,Tinker Tailor Soldier Spy,en,0,0,1979-09-10,1979,9,320,1.5646,10,1,10,6.0,,Drama|Mystery|Thriller,Drama
140208,Bad Boy Street,en,0,0,2012-10-22,2012,10,80,1.4947,10,0,10,,,Drama|Romance,Drama
140212,내가 살인범이다,ko,0,0,2012-11-08,2012,11,119,3.0562,57,0,57,,,Action|Thriller,Action
140222,Love and Honor,en,0,0,2013-03-22,2013,3,92,6.6178,135,0,135,,,Drama|Romance|War,Drama
140229,Het Meisje en de Dood,nl,0,0,2012-11-15,2012,11,127,0.5052,6,0,6,,,Drama|Romance,Drama
140231,Elaan,hi,0,0,2005-01-14,2005,1,0,1.5987,5,0,5,,,Action|Drama,Action
140276,The Road to Glory,en,0,0,1936-09-04,1936,9,103,0.1079,0,0,0,,,Drama|War,Drama
140278,Dogville Confessions,en,0,0,2004-06-27,2004,6,53,0.3753,9,0,9,,,,Unknown
140281,She Wouldn't Say Yes,en,0,0,1945-11-29,1945,11,87,0.4467,4,0,4,,,Comedy,Comedy
140300,Kung Fu Panda 3,en,145000000,521170825,2016-01-23,2016,1,95,14.6965,1630,3,1630,8.67,3.5943,Action|Adventure|Animation|Comedy|Family,Action
140380,26년,ko,4330000,0,2012-11-29,2012,11,135,1.1939,14,0,14,,,Drama|Thriller,Drama
140383,Occupe-toi d'Amélie !,fr,0,0,1949-12-16,1949,12,92,0.2517,1,0,1,,,Comedy,Comedy
140413,All Night Long,en,0,10000000,1981-03-06,1981,3,87,0.7082,3,0,3,,,Comedy|Romance,Comedy
140418,Bulldog Drummond at Bay,en,0,0,1937-05-01,1937,5,78,0.3711,2,0,2,,,Action|Thriller,Action
140420,Paperman,en,0,0,2012-11-02,2012,11,7,7.1986,734,8,734,9.5,,Animation|Family|Romance,Animation
140423,Ani Ohev Otach Rosa,he,0,0,1972-02-12,1972,2,77,0.2956,2,0,2,,,Drama|Romance,Drama
140441,貞子3D,ja,0,0,2012-05-12,2012,5,96,9.0395,18,0,18,,,Horror,Horror
140443,The Girl,en,0,0,2012-01-15,2012,1,95,2.0063,14,0,14,,,Drama|Romance|Thriller,Drama
140447,Una noche,es,0,0,2012-02-15,2012,2,90,1.7345,16,0,16,,,Drama,Drama
140448,Downeast,en,0,0,2012-06-15,2012,6,80,0.0089,0,0,0,,,Documentary,Documentary
140456,For No Good Reason,en,0,0,2012-10-12,2012,10,89,2.2293,5,0,5,,,Documentary|History,Documentary
140465,Prohibition,en,0,0,2011-10-02,2011,10,330,1.4334,7,0,7,,,Documentary,Documentary
140470,Bulldog Drummond's Bride,en,0,0,1939-07-12,1939,7,56,0.412,2,0,2,,,Action|Thriller,Action
140472,Bulldog Drummond's Revenge,en,0,0,1937-12-16,1937,12,57,0.3549,2,0,2,,,Adventure|Mystery,Adventure
140481,"Park Avenue: Money, Power & The American Dream",en,0,0,2012-01-01,2012,1,70,0.8834,10,0,10,,,Documentary,Documentary
140485,Sağ Salim,tr,0,0,2012-05-18,2012,5,0,0.2897,3,0,3,,,,Unknown
140489,The Mother Of Invention,en,60000,0,2010-06-25,2010,6,105,0.3673,1,0,1,,,Comedy,Comedy
140491,Alienate,en,0,0,2016-02-22,2016,2,90,3.2185,12,0,12,,,Drama|Horror|Science Fiction,Drama
140509,アヒルと鴨のコインロッカー,ja,0,0,2007-06-23,2007,6,110,1.0177,5,0,5,,,Drama,Drama
140511,King of the Jungle,en,0,27,2000-10-12,2000,10,87,0.9382,1,0,1,,,Drama|Thriller,Drama
140513,怪猫　呪いの沼,ja,0,0,1968-07-12,1968,7,86,0.0626,1,0,1,,,Horror,Horror
140519,Mascara,en,0,0,1999-05-07,1999,5,94,0.9704,1,0,1,,,,Unknown
140527,Glitterbug,en,0,0,1994-03-05,1994,3,60,0.6868,3,0,3,,,Documentary|Music|TV Movie,Documentary
140530,白薔薇学園　そして全員犯された,ja,0,0,1982-06-25,1982,6,66,2.6567,3,0,3,,,,Unknown
140541,Blood Sisters of Lesbian Sin,en,0,0,1997-01-01,1997,1,0,0.0532,1,0,1,,,,Unknown
140554,Fraktus,de,0,0,2012-11-06,2012,11,95,1.6515,13,0,13,,,Comedy|Music,Comedy
140595,Elaine Stritch: At Liberty,en,300000,0,2002-01-01,2002,1,140,0.0891,1,0,1,,,Comedy|Documentary|Music|TV Movie,Comedy
140605,Certain Fury,en,0,0,1985-03-01,1985,3,87,0.6065,3,0,3,,,,Unknown
140607,Star Wars: The Force Awakens,en,245000000,2068223624,2015-12-15,2015,12,136,31.626,7993,29,7993,7.03,8.4417,Action|Adventure|Fantasy|Science Fiction,Action
140632,Hot Summer Week,en,0,0,1972-06-21,1972,6,79,0.1299,0,0,0,,,Horror,Horror
140648,City on Fire,en,0,0,1979-07-11,1979,7,106,1.0151,5,0,5,,,Action|Drama,Action
140652,My Super Psycho Sweet 16: Part 3,en,0,0,2012-03-13,2012,3,84,0.9223,11,0,11,,,,Unknown
140668,Undeva la Palilula,en,0,0,2012-04-20,2012,4,145,0.0462,1,0,1,,,,Unknown
140697,Elevator,en,260,0,2008-04-04,2008,4,85,0.0429,1,0,1,,,,Unknown
140708,Korsoteoria,en,0,0,2012-03-09,2012,3,30,0.0083,0,0,0,,,,Unknown
140733,Skřítek,cs,0,0,2005-03-17,2005,3,90,0.3146,3,0,3,,,,Unknown
140750,ThanksKilling 3,en,100000,0,2012-11-13,2012,11,99,0.3372,6,0,6,,,Comedy|Horror,Comedy
140781,Daylight,en,0,0,2011-07-17,2011,7,74,0.0629,1,0,1,,,Horror|Thriller,Horror
140783,A Mother's Courage,en,0,0,2009-01-01,2009,1,0,0.0401,1,0,1,,,,Unknown
140814,Elliot Loves,en,0,0,2012-05-04,2012,5,92,0.3384,2,0,2,,,Comedy,Comedy
140818,Gåten Ragnarok,no,6500000,3721345,2013-11-11,2013,11,120,11.3652,59,0,59,,0.5725,Action|Adventure,Action
140823,Saving Mr. Banks,en,35000000,112544580,2013-11-16,2013,11,125,15.1309,1256,8,1256,6.5,3.2156,Comedy|Drama|History,Comedy
140825,La maison sous les arbres,fr,0,0,1971-06-09,1971,6,96,0.3824,4,0,4,,,Drama|Mystery,Drama
140846,Company,en,0,0,2011-06-15,2011,6,145,1.497,4,0,4,,,Music,Music
140849,The Rawhide Years,en,0,0,1955-11-28,1955,11,85,1.127,5,0,5,,,Western,Western
140870,Minuscule - La vallée des fourmis perdues,xx,19700000,30000000,2013-11-17,2013,11,89,6.5834,128,0,128,,1.5228,Adventure|Animation|Family,Adventure
140873,That Guy... Who Was in That Thing,en,0,0,2012-01-01,2012,1,79,1.2769,10,0,10,,,,Unknown
140883,Prahaar: The Final Attack,hi,0,0,1991-01-01,1991,1,166,0.9082,2,0,2,,,,Unknown
140887,The Three Musketeers,en,0,0,1933-04-07,1933,4,210,0.6947,2,1,2,8.0,,Action|Adventure,Action
140894,Steekspel,nl,0,0,2012-09-25,2012,9,55,1.7844,18,0,18,,,Drama,Drama
140897,Outside Ozona,en,0,0,1998-12-18,1998,12,100,1.2898,2,1,2,8.0,,Comedy|Drama|Romance|Thriller,Comedy
140934,The Preacher's Daughter,en,0,0,2012-08-31,2012,8,0,0.1121,2,0,2,,,Drama,Drama
140966,Piraty XX veka,ru,0,0,1980-07-14,1980,7,83,1.5022,3,0,3,,,Action|Adventure,Action
140979,Electronic Labyrinth THX 1138 4EB,en,0,0,1967-03-14,1967,3,15,0.727,17,0,17,,,Science Fiction,Science Fiction
140995,The Sisters,en,0,0,1938-10-14,1938,10,99,0.6469,0,0,0,,,Drama,Drama
141003,The Thin Blue Lie,en,0,0,2000-08-13,2000,8,97,0.0826,1,0,1,,,Drama,Drama
141010,Los buitres cavarán tu fosa,es,0,0,1971-08-11,1971,8,82,0.0001,0,0,0,,,Western,Western
141015,Combustión,es,0,0,2013-04-26,2013,4,104,0.1335,38,0,38,,,Action,Action
141043,A Long Way Down,en,0,7176347,2014-03-20,2014,3,96,10.469,356,0,356,,,Comedy|Drama,Comedy
141052,Justice League,en,0,0,2017-11-15,2017,11,0,25.9446,0,0,0,,,Action|Adventure|Fantasy|Science Fiction,Action
141055,Bikini Summer II,en,0,0,1992-01-01,1992,1,85,0.0149,0,0,0,,,Comedy,Comedy
141058,A Viking Saga: The Darkest Day,en,0,0,2013-06-10,2013,6,82,0.0642,17,0,17,,,Action|Adventure|Thriller,Action
141063,Skeleton Key 2: 667 Neighbor of the Beast,en,5000,0,2008-09-02,2008,9,123,0.2992,4,0,4,,,,Unknown
141102,The Swan Princess Christmas,en,40000000,0,2012-11-05,2012,11,90,1.647,17,0,17,,,Animation,Animation
141131,Mai ming xiao zi,cn,0,0,1979-09-20,1979,9,100,0.9483,3,0,3,,,Action|Foreign,Action
141138,Jiao tou,en,0,0,1979-06-16,1979,6,100,0.2444,3,0,3,,,Action|Foreign,Action
141145,Kid,nl,0,0,2013-01-16,2013,1,90,0.3761,4,0,4,,,Drama,Drama
141152,Todo el mundo tiene a alguien menos yo,en,0,0,2012-11-02,2012,11,95,0.4905,4,0,4,,,Drama,Drama
141210,The Sleepover,en,0,0,2013-10-12,2013,10,6,0.1356,1,0,1,,,Comedy|Horror,Comedy
141241,15,ro,0,28,2005-10-21,2005,10,95,0.0386,1,0,1,,,,Unknown
141262,Il tempo degli assassini,it,0,0,1975-12-27,1975,12,0,0.0347,0,0,0,,,Action|Drama,Action
141267,Johan Falk: Kodnamn Lisa,sv,0,0,2013-03-15,2013,3,106,1.1072,10,0,10,,,Action|Crime|Thriller,Action
141319,Spanish Judges,en,3500000,0,2000-10-16,2000,10,94,1.0004,2,0,2,,,Crime|Drama,Crime
141418,The Letter Writer,en,0,0,2011-11-15,2011,11,85,0.5849,8,0,8,,,Family,Family
141419,Arnulf Rainer,de,0,0,1960-12-31,1960,12,7,0.6935,14,0,14,,,,Unknown
141423,The Legend of Mor'du,en,0,0,2012-01-01,2012,1,6,3.7858,18,0,18,,,Animation|Family,Animation
141461,Bi xie jian,en,0,0,1981-03-06,1981,3,104,0.0631,4,0,4,,,Action|Foreign,Action
141476,Als der Weihnachtsmann vom Himmel fiel,de,0,0,2011-11-23,2011,11,107,1.2974,3,0,3,,,Comedy|Family|Fantasy,Comedy
141489,Hamlet from the Lunt-Fontanne Theatre,en,0,0,1964-09-23,1964,9,191,0.5121,2,2,2,9.0,,,Unknown
141520,Poslednyaya skazka Rity,en,200000,486937,2012-11-01,2012,11,100,0.5607,8,0,8,,2.4347,,Unknown
141581,Nous York,fr,5,0,2012-11-06,2012,11,98,3.0613,70,0,70,,,Comedy,Comedy
141603,Gunda,hi,0,0,1998-09-04,1998,9,129,0.2008,5,0,5,,,,Unknown
141613,Jeet,hi,0,0,1996-08-23,1996,8,180,0.6609,4,0,4,,,,Unknown
141614,Niko 2: Lentäjäveljekset,en,0,17000000,2012-10-12,2012,10,79,3.2329,14,0,14,,,Adventure|Animation|Comedy|Family,Adventure
141635,All the Light in the Sky,en,0,0,2012-11-03,2012,11,78,0.3352,5,0,5,,,Drama,Drama
141640,David Copperfield,it,0,0,2001-12-25,2001,12,0,1.0205,5,0,5,,,TV Movie,TV Movie
141643,Ten Violent Women,en,0,0,1982-03-01,1982,3,95,0.0034,4,0,4,,,Action|Drama,Action
141679,Spike Island,en,0,0,2012-10-11,2012,10,96,6.5561,31,0,31,,,Comedy|Drama|Music,Comedy
141714,Wild China,en,0,0,2008-01-01,2008,1,300,0.6747,11,0,11,,,Documentary,Documentary
141733,Cottage Country,en,0,0,2013-03-13,2013,3,91,5.7439,48,0,48,,,Action|Comedy|Crime|Romance,Action
141754,チェーンソー・メイド,ja,0,0,2007-12-08,2007,12,7,0.3556,5,0,5,,,Animation,Animation
141757,Widziadlo,pl,0,0,1984-07-05,1984,7,90,0.0119,0,0,0,,,Drama|Horror,Drama
141760,Sfurim,en,0,0,2012-10-14,2012,10,60,0.0373,0,0,0,,,Documentary,Documentary
141803,Moshe Kasher: Live in Oakland,en,0,0,2012-10-26,2012,10,60,0.1216,3,0,3,,,Comedy,Comedy
141810,Gli equilibristi,it,0,0,2012-01-01,2012,1,100,0.4093,9,0,9,,,Drama,Drama
141819,許されざる者,ja,0,0,2013-09-13,2013,9,135,2.4437,18,0,18,,,Action|Crime|Drama,Action
141868,Fatty and Mabel Adrift,en,0,0,1916-01-09,1916,1,34,0.3147,1,0,1,,,Comedy,Comedy
141884,A BIG Love Story,en,0,0,2012-04-29,2012,4,93,0.2811,4,0,4,,,,Unknown
141901,Evim Sensin,tr,0,0,2012-11-02,2012,11,91,1.9479,13,0,13,,,Fantasy|Romance,Fantasy
141950,La mer à l'aube,fr,0,0,2012-03-21,2012,3,90,1.4855,8,0,8,,,Drama|History|War,Drama
141955,A Flea In Her Ear,en,0,0,1968-11-27,1968,11,94,0.8164,1,0,1,,,Comedy,Comedy
141971,Blackout,fi,0,0,2008-12-26,2008,12,108,0.4119,3,0,3,,,Mystery|Thriller,Mystery
141976,Mistletoe Over Manhattan,en,0,0,2011-11-06,2011,11,87,0.6378,6,0,6,,,Family|TV Movie,Family
141978,They Rode West,en,0,0,1954-12-04,1954,12,84,0.4234,4,0,4,,,Action|Western,Action
142012,Gang in Blue,en,0,0,1996-09-08,1996,9,97,0.6525,1,0,1,,,Action|Crime|Drama|Thriller,Action
142023,Les Amants du Flore,fr,0,0,2006-01-26,2006,1,0,1.3744,8,0,8,,,Drama,Drama
142026,Le Cochon Danseur,fr,0,0,1907-08-10,1907,8,4,0.6979,11,0,11,,,Comedy,Comedy
142051,Jazz,en,0,0,2001-01-09,2001,1,1140,1.5078,3,1,3,8.0,,Documentary,Documentary
142052,Irene in Time,en,2000000,0,2009-06-19,2009,6,95,0.5191,1,0,1,,,,Unknown
142061,"Batman: The Dark Knight Returns, Part 2",en,3500000,0,2013-01-18,2013,1,78,12.5766,426,3,426,8.0,,Action|Animation,Action
142064,"It's A Bird, It's A Plane, It's Superman!",en,0,0,1975-02-21,1975,2,92,0.1,2,0,2,,,Comedy,Comedy
142084,Hiroshima,es,0,0,2009-09-15,2009,9,80,0.0458,1,0,1,,,Music,Music
142085,Lost Persons Area,en,0,0,2009-05-16,2009,5,109,0.0201,0,0,0,,,Drama,Drama
142093,애인,ko,0,0,2005-12-08,2005,12,98,1.1356,5,0,5,,,Romance,Romance
142106,Petunia,en,0,0,2013-06-28,2013,6,112,1.8463,6,0,6,,,Comedy|Drama,Comedy
142115,Five Dances,en,0,0,2013-06-19,2013,6,83,1.8256,20,0,20,,,Drama|Romance,Drama
142118,Varasto,fi,0,0,2011-12-30,2011,12,0,0.4695,4,0,4,,,,Unknown
142119,Food Stamped,en,0,0,2010-10-09,2010,10,60,0.1426,1,0,1,,,Documentary,Documentary
142132,Sugar Town,en,0,0,1999-09-17,1999,9,92,0.2083,2,0,2,,,Comedy,Comedy
142145,Cold River,en,0,0,1982-03-01,1982,3,94,0.0072,0,0,0,,,Adventure,Adventure
142150,Kidnapped,en,0,0,1995-11-05,1995,11,155,0.309,1,0,1,,,Action|Adventure,Action
142159,Across to Singapore,en,290000,596000,1928-04-07,1928,4,85,0.1405,3,0,3,,2.0552,Adventure|Drama,Adventure
142161,9.79*,en,0,0,2012-10-09,2012,10,79,0.1541,4,0,4,,,,Unknown
142168,Searching for Debra Winger,en,0,0,2002-07-13,2002,7,100,0.4394,3,1,3,5.0,,,Unknown
